"x","y","z","ROI","SystemLabel","SystemName","Color","r","g","b","Anatomy","Lobe"
-50.1171493530273,18.9869384765625,17.5316600799561,204,9,"Salience","Black",0,0,0,"Supramarginal Gyrus","Parietal"
-36.495662689209,-22.2221336364746,37.9556884765625,205,9,"Salience","Black",0,0,0,"Middle Frontal Gyrus","Frontal"
-30.5059394836426,-51.7293853759766,30.3074436187744,206,9,"Salience","Black",0,0,0,"Cerebral White Matter",NA
-41.645206451416,-47.9896697998047,15.5647735595703,207,9,"Salience","Black",0,0,0,"Opercular Part Of The Inferior Frontal Gyrus","Frontal"
33.6072463989258,-48.5648880004883,6.85760927200317,208,9,"Salience","Black",0,0,0,"Anterior Insula","Insular"
-30.7512760162354,-48.5209655761719,9.49300098419189,209,9,"Salience","Black",0,0,0,"Anterior Insula","Insular"
-32.096851348877,-60.5661544799805,9.67269134521484,210,9,"Salience","Black",0,0,0,"Orbital Part Of The Inferior Frontal Gyrus","Frontal"
-29.4802379608154,-45.6218948364258,-1.66336011886597,211,9,"Salience","Black",0,0,0,"Anterior Insula","Insular"
12.0805339813232,-48.1173706054688,29.2892608642578,212,9,"Salience","Black",0,0,0,"Anterior Cingulate Gyrus","Limbic"
2.45456337928772,-33.8721809387207,41.7997970581055,213,9,"Salience","Black",0,0,0,"Supplementary Motor Cortex","Frontal"
25.3700275421143,-70.7822189331055,30.9888820648193,214,9,"Salience","Black",0,0,0,"Middle Frontal Gyrus","Frontal"
1.01823723316193,-51.489616394043,32.8403701782227,215,9,"Salience","Black",0,0,0,NA,NA
-4.20246505737305,-42.804328918457,39.9374465942383,216,9,"Salience","Black",0,0,0,"Supplementary Motor Cortex","Frontal"
-9.11731815338135,-44.3536529541016,31.5404682159424,217,9,"Salience","Black",0,0,0,"Cerebral White Matter",NA
-26.8887577056885,-76.1857147216797,27.7057094573975,218,9,"Salience","Black",0,0,0,"Middle Frontal Gyrus","Frontal"
-26.0772380828857,-67.1155700683594,34.576789855957,219,9,"Salience","Black",0,0,0,"Superior Frontal Gyrus","Frontal"
34.9735527038574,-71.3502426147461,26.7123355865479,220,9,"Salience","Black",0,0,0,"Middle Frontal Gyrus","Frontal"
-0.63628351688385,-0.0255928039550781,16.864221572876,221,6,"Memory Retrieval","Gray",127,127,127,"Middle Cingulate Gyrus","Limbic"
-5.34529685974121,-6.04086685180664,-5.23288536071777,222,10,"Subcortical","Brown",139,69,19,"Ventral DC","Subcortical"
2.55820035934448,-14.1301412582397,5.97652816772461,223,10,"Subcortical","Brown",139,69,19,"Thalamus Proper","Subcortical"
10.3276968002319,-10.6424007415771,0.606939792633057,224,10,"Subcortical","Brown",139,69,19,"Thalamus Proper","Subcortical"
-10.9231586456299,-12.0072002410889,2.07315111160278,225,10,"Subcortical","Brown",139,69,19,"Thalamus Proper","Subcortical"
5.75805711746216,-2.22963905334473,-9.9451265335083,226,10,"Subcortical","Brown",139,69,19,"Brain Stem","Subcortical"
22.4214859008789,-37.4273223876953,-2.10223984718323,227,10,"Subcortical","Brown",139,69,19,"Putamen","Subcortical"
16.4681968688965,-31.510648727417,8.09459209442139,228,10,"Subcortical","Brown",139,69,19,"Cerebral White Matter",NA
-27.8135986328125,-15.9511213302612,-2.21191453933716,229,10,"Subcortical","Brown",139,69,19,"Putamen","Subcortical"
-21.0824317932129,-38.8666114807129,3.50678539276123,230,10,"Subcortical","Brown",139,69,19,"Putamen","Subcortical"
-26.3553333282471,-29.6748809814453,4.11305570602417,231,10,"Subcortical","Brown",139,69,19,"Putamen","Subcortical"
29.8273296356201,-19.5577430725098,-3.13443565368652,232,10,"Subcortical","Brown",139,69,19,"Putamen","Subcortical"
-14.1716766357422,-32.8550796508789,7.70026969909668,233,10,"Subcortical","Brown",139,69,19,"Cerebral White Matter",NA
-7.18698883056641,-23.9805431365967,4.15373706817627,234,10,"Subcortical","Brown",139,69,19,"Thalamus Proper","Subcortical"
-48.0266456604004,13.1446838378906,7.49258041381836,235,11,"Ventral Attention","Teal",69,139,116,"Angular Gyrus","Parietal"
52.9809913635254,17.5306167602539,-6.20898246765137,236,11,"Ventral Attention","Teal",69,139,116,"Middle Temporal Gyrus","Temporal"
52.9321594238281,10.4990310668945,-1.7243185043335,237,11,"Ventral Attention","Teal",69,139,116,"Cerebral White Matter",NA
-47.1076927185059,2.48297119140625,-2.06855869293213,238,11,"Ventral Attention","Teal",69,139,116,"Superior Temporal Gyrus","Temporal"
-45.6600646972656,-3.66159057617188,-11.2176895141602,239,11,"Ventral Attention","Teal",69,139,116,"Middle Temporal Gyrus","Temporal"
-50.5751800537109,13.1953887939453,-0.942818641662598,240,11,"Ventral Attention","Teal",69,139,116,"Cerebral White Matter",NA
-46.4539375305176,-57.5546493530273,11.9079265594482,241,11,"Ventral Attention","Teal",69,139,116,"Cerebral White Matter",NA
47.0190963745117,-54.7253799438477,8.29830265045166,242,11,"Ventral Attention","Teal",69,139,116,"Cerebral White Matter",NA
15.7070169448853,25.937126159668,-33.6587524414062,243,13,"Cerebellar","Pale blue",152,245,255,"Cerebellum Exterior","Cerebellum"
31.636697769165,15.277587890625,-34.524543762207,244,13,"Cerebellar","Pale blue",152,245,255,"Cerebellum Exterior","Cerebellum"
-18.8541870117188,18.6893844604492,-32.6884689331055,245,13,"Cerebellar","Pale blue",152,245,255,"Cerebellum Exterior","Cerebellum"
0.874469757080078,25.1937866210938,-31.2607040405273,246,13,"Cerebellar","Pale blue",152,245,255,"Cerebellar Vermal Lobules I-V","Cerebellum"
-28.476037979126,-25.5328960418701,-31.5943870544434,247,14,"Uncertain","Peach",238,203,173,"Fusiform Gyrus","Temporal"
32.3048858642578,-29.1155052185059,-33.3875579833984,248,14,"Uncertain","Peach",238,203,173,"Fusiform Gyrus","Temporal"
-44.4553146362305,-34.3697052001953,-33.9813766479492,249,14,"Uncertain","Peach",238,203,173,"Inferior Temporal Gyrus","Temporal"
47.3668899536133,-31.6070404052734,-34.7728729248047,250,14,"Uncertain","Peach",238,203,173,"Inferior Temporal Gyrus","Temporal"
-8.62239456176758,38.8565673828125,30.6210174560547,251,12,"Dorsal Attention","Green",0,255,0,"Cerebral White Matter",NA
51.7243156433105,27.3061294555664,-11.8454093933105,252,12,"Dorsal Attention","Green",0,255,0,"Cerebral White Matter",NA
45.6633567810059,12.0262069702148,-31.1367702484131,253,14,"Uncertain","Peach",238,203,173,"Inferior Temporal Gyrus","Temporal"
-43.8313865661621,9.42620086669922,-24.4087696075439,254,14,"Uncertain","Peach",238,203,173,"Fusiform Gyrus","Temporal"
-41.7819747924805,7.84740447998047,30.3246116638184,255,1,"Sensory/Somatomotor Hand","Cyan",0,205,205,NA,NA
-16.6525096893311,38.1135864257812,19.4294910430908,256,12,"Dorsal Attention","Green",0,255,0,"Superior Parietal Lobule","Parietal"
-39.6184349060059,24.8067893981934,-13.5363636016846,257,12,"Dorsal Attention","Green",0,255,0,"Middle Temporal Gyrus","Temporal"
-22.2263031005859,35.3708038330078,31.3564414978027,258,12,"Dorsal Attention","Green",0,255,0,NA,NA
31.0252437591553,21.145938873291,23.9987335205078,259,12,"Dorsal Attention","Green",0,255,0,"Superior Parietal Lobule","Parietal"
26.2263565063477,42.7889938354492,9.20344161987305,260,12,"Dorsal Attention","Green",0,255,0,"Angular Gyrus","Parietal"
29.9354724884033,-14.351583480835,42.8463897705078,261,12,"Dorsal Attention","Green",0,255,0,"Middle Frontal Gyrus","Frontal"
42.2040824890137,23.6183776855469,-22.5616664886475,262,12,"Dorsal Attention","Green",0,255,0,"Fusiform Gyrus","Temporal"
17.2406063079834,40.8487091064453,34.9751663208008,263,12,"Dorsal Attention","Green",0,255,0,"Superior Parietal Lobule","Parietal"
-23.7973251342773,-12.5093154907227,41.9258346557617,264,12,"Dorsal Attention","Green",0,255,0,"Superior Frontal Gyrus","Frontal"
27.8229503631592,-18.8714637756348,-15.2572536468506,265,5,"Default Mode","Red",255,0,0,"Hippocampus","Temporal"
-23.227502822876,-20.7316303253174,-17.6202564239502,266,5,"Default Mode","Red",255,0,0,"Hippocampus","Temporal"
-14.3816165924072,-43.4815292358398,13.126561164856,267,10,"Subcortical","Brown",139,69,19,"Caudate","Subcortical"
14.6149663925171,-41.8442611694336,10.3116970062256,268,10,"Subcortical","Brown",139,69,19,"Caudate","Subcortical"
-25.8041973114014,-41.2396430969238,-10.079065322876,269,10,"Subcortical","Brown",139,69,19,"Putamen","Subcortical"
27.722354888916,-24.4839305877686,-1.65859353542328,270,10,"Subcortical","Brown",139,69,19,"Putamen","Subcortical"
